timestamp,brightness_pct
2025-05-09T12:38:32.582453,12.5
2025-05-09T12:38:32.783508,12.5
2025-05-09T12:38:32.984303,12.5
2025-05-09T12:38:33.186312,12.5
2025-05-09T12:38:33.387165,18.8
2025-05-09T12:38:33.588103,18.8
2025-05-09T12:38:33.790347,18.8
2025-05-09T12:38:33.991050,12.5
2025-05-09T12:38:34.191852,12.5
2025-05-09T12:38:34.392763,12.5
2025-05-09T12:38:34.593775,12.5
2025-05-09T12:38:34.794896,12.5
2025-05-09T12:38:34.995787,18.8
2025-05-09T12:38:35.206282,18.8
2025-05-09T12:38:35.407154,12.5
2025-05-09T12:38:35.607876,12.5
2025-05-09T12:38:35.808632,12.5
2025-05-09T12:38:36.009502,12.5
2025-05-09T12:38:36.210526,12.5
2025-05-09T12:38:36.411362,18.8
2025-05-09T12:38:36.612280,18.8
2025-05-09T12:38:36.813102,18.8
2025-05-09T12:38:37.014097,12.5
2025-05-09T12:38:37.214980,12.5
2025-05-09T12:38:37.415778,12.5
2025-05-09T12:38:37.616533,12.5
2025-05-09T12:38:37.817440,12.5
2025-05-09T12:38:38.018266,18.8
2025-05-09T12:38:38.219118,18.8
2025-05-09T12:38:38.419863,12.5
2025-05-09T12:38:38.620745,12.5
2025-05-09T12:38:38.821865,12.5
2025-05-09T12:38:39.022956,12.5
2025-05-09T12:38:39.223916,12.5
2025-05-09T12:38:39.424671,18.8
2025-05-09T12:38:39.625368,18.8
2025-05-09T12:38:39.826430,18.8
2025-05-09T12:38:40.027270,12.5
2025-05-09T12:38:40.228190,12.5
2025-05-09T12:38:40.432743,12.5
2025-05-09T12:38:40.633656,12.5
2025-05-09T12:38:40.834403,12.5
2025-05-09T12:38:41.038998,18.8
2025-05-09T12:38:41.239760,18.8
2025-05-09T12:38:41.440586,12.5
2025-05-09T12:38:41.641524,12.5
2025-05-09T12:38:41.842495,12.5
2025-05-09T12:38:42.043345,12.5
2025-05-09T12:38:42.244165,12.5
2025-05-09T12:38:42.445066,18.8
2025-05-09T12:38:42.645783,18.8
2025-05-09T12:38:42.846688,18.8
2025-05-09T12:38:43.047776,12.5
2025-05-09T12:38:43.267391,12.5
2025-05-09T12:38:43.468349,12.5
2025-05-09T12:38:43.669283,12.5
2025-05-09T12:38:43.870238,12.5
2025-05-09T12:38:44.071169,18.8
2025-05-09T12:38:44.272072,18.8
2025-05-09T12:38:44.473518,12.5
2025-05-09T12:38:44.674612,12.5
2025-05-09T12:38:44.875852,12.5
2025-05-09T12:38:45.076823,12.5
2025-05-09T12:38:45.277721,12.5
2025-05-09T12:38:45.478992,18.8
2025-05-09T12:38:45.680176,18.8
2025-05-09T12:38:45.880908,18.8
2025-05-09T12:38:46.081771,12.5
2025-05-09T12:38:46.282853,12.5
2025-05-09T12:38:46.483934,12.5
2025-05-09T12:38:46.685306,12.5
2025-05-09T12:38:46.886274,12.5
2025-05-09T12:38:47.087310,18.8
2025-05-09T12:38:47.288164,18.8
2025-05-09T12:38:47.489094,12.5
2025-05-09T12:38:47.690043,12.5
2025-05-09T12:38:47.890795,12.5
2025-05-09T12:38:48.091538,12.5
2025-05-09T12:38:48.292427,12.5
2025-05-09T12:38:48.493672,18.8
2025-05-09T12:38:48.694442,18.8
2025-05-09T12:38:48.895186,12.5
2025-05-09T12:38:49.096088,12.5
2025-05-09T12:38:49.297202,12.5
2025-05-09T12:38:49.498026,12.5
2025-05-09T12:38:49.698910,12.5
2025-05-09T12:38:49.899765,18.8
2025-05-09T12:38:50.100739,18.8
2025-05-09T12:38:50.301861,18.8
2025-05-09T12:38:50.502742,12.5
2025-05-09T12:38:50.703558,12.5
2025-05-09T12:38:50.904647,12.5
2025-05-09T12:38:51.105554,12.5
2025-05-09T12:38:51.306464,12.5
2025-05-09T12:38:51.507375,18.8
2025-05-09T12:38:51.708405,18.8
2025-05-09T12:38:51.909440,12.5
2025-05-09T12:38:52.110482,12.5
2025-05-09T12:38:52.311317,12.5
2025-05-09T12:38:52.512222,12.5
2025-05-09T12:38:52.713120,12.5
2025-05-09T12:38:52.914041,18.8
2025-05-09T12:38:53.114868,18.8
2025-05-09T12:38:53.315753,18.8
2025-05-09T12:38:53.517319,12.5
2025-05-09T12:38:53.718136,12.5
2025-05-09T12:38:53.919093,12.5
2025-05-09T12:38:54.119987,12.5
2025-05-09T12:38:54.320850,12.5
2025-05-09T12:38:54.521739,18.8
2025-05-09T12:38:54.722618,18.8
2025-05-09T12:38:54.923509,12.5
2025-05-09T12:38:55.124283,12.5
2025-05-09T12:38:55.325130,12.5
2025-05-09T12:38:55.526238,12.5
2025-05-09T12:38:55.727128,12.5
2025-05-09T12:38:55.927997,18.8
2025-05-09T12:38:56.128696,18.8
2025-05-09T12:38:56.329663,18.8
2025-05-09T12:38:56.530489,12.5
2025-05-09T12:38:56.762159,12.5
2025-05-09T12:38:56.963280,12.5
2025-05-09T12:38:57.164205,12.5
2025-05-09T12:38:57.365106,12.5
2025-05-09T12:38:57.566081,18.8
2025-05-09T12:38:57.766980,18.8
2025-05-09T12:38:57.967824,12.5
2025-05-09T12:38:58.168865,12.5
2025-05-09T12:38:58.369830,12.5
2025-05-09T12:38:58.570706,12.5
2025-05-09T12:38:58.771678,12.5
2025-05-09T12:38:58.972793,18.8
2025-05-09T12:38:59.173758,18.8
2025-05-09T12:38:59.374533,18.8
2025-05-09T12:38:59.575412,12.5
2025-05-09T12:38:59.776250,12.5
2025-05-09T12:38:59.977039,12.5
2025-05-09T12:39:00.178254,12.5
2025-05-09T12:39:00.379572,12.5
2025-05-09T12:39:00.580451,18.8
2025-05-09T12:39:00.781828,18.8
2025-05-09T12:39:00.983227,12.5
2025-05-09T12:39:01.184130,12.5
2025-05-09T12:39:01.385010,12.5
2025-05-09T12:39:01.586001,12.5
2025-05-09T12:39:01.786994,12.5
2025-05-09T12:39:01.987851,18.8
2025-05-09T12:39:02.188856,18.8
2025-05-09T12:39:02.389795,18.8
2025-05-09T12:39:02.590638,12.5
2025-05-09T12:39:02.791717,12.5
2025-05-09T12:39:02.992687,12.5
2025-05-09T12:39:03.193665,12.5
2025-05-09T12:39:03.394572,12.5
2025-05-09T12:39:03.595446,18.8
2025-05-09T12:39:03.796206,18.8
2025-05-09T12:39:03.997094,12.5
2025-05-09T12:39:04.197988,12.5
2025-05-09T12:39:04.398943,12.5
2025-05-09T12:39:04.599935,12.5
2025-05-09T12:39:04.800883,12.5
2025-05-09T12:39:05.001746,18.8
2025-05-09T12:39:05.202622,18.8
2025-05-09T12:39:05.403400,18.8
2025-05-09T12:39:05.604373,12.5
2025-05-09T12:39:05.805239,12.5
2025-05-09T12:39:06.006150,12.5
2025-05-09T12:39:06.207041,12.5
2025-05-09T12:39:06.408069,12.5
2025-05-09T12:39:06.608943,18.8
2025-05-09T12:39:06.809757,18.8
2025-05-09T12:39:07.010566,12.5
2025-05-09T12:39:07.211493,12.5
2025-05-09T12:39:07.412673,12.5
2025-05-09T12:39:07.613605,12.5
2025-05-09T12:39:07.814672,12.5
2025-05-09T12:39:08.015400,18.8
2025-05-09T12:39:08.216400,18.8
2025-05-09T12:39:08.417330,12.5
2025-05-09T12:39:08.618198,12.5
2025-05-09T12:39:08.818919,12.5
2025-05-09T12:39:09.019717,12.5
2025-05-09T12:39:09.220512,12.5
2025-05-09T12:39:09.421481,12.5
2025-05-09T12:39:09.622542,18.8
2025-05-09T12:39:09.823287,18.8
2025-05-09T12:39:10.024145,12.5
2025-05-09T12:39:10.224939,12.5
2025-05-09T12:39:10.425924,12.5
2025-05-09T12:39:10.626758,12.5
2025-05-09T12:39:10.827716,12.5
2025-05-09T12:39:11.028595,18.8
2025-05-09T12:39:11.229270,18.8
2025-05-09T12:39:11.430114,12.5
2025-05-09T12:39:11.631005,12.5
2025-05-09T12:39:11.831989,12.5
2025-05-09T12:39:12.033039,12.5
2025-05-09T12:39:12.233945,12.5
2025-05-09T12:39:12.435040,18.8
2025-05-09T12:39:12.635823,18.8
2025-05-09T12:39:12.836953,18.8
2025-05-09T12:39:13.037977,12.5
2025-05-09T12:39:13.238949,12.5
2025-05-09T12:39:13.457691,12.5
2025-05-09T12:39:13.658490,12.5
2025-05-09T12:39:13.859529,12.5
2025-05-09T12:39:14.060286,18.8
2025-05-09T12:39:14.261053,18.8
2025-05-09T12:39:14.462055,12.5
2025-05-09T12:39:14.662856,12.5
2025-05-09T12:39:14.863966,12.5
2025-05-09T12:39:15.064723,12.5
2025-05-09T12:39:15.265615,12.5
2025-05-09T12:39:15.466471,12.5
2025-05-09T12:39:15.667281,18.8
2025-05-09T12:39:15.868651,18.8
2025-05-09T12:39:16.069562,12.5
2025-05-09T12:39:16.270655,12.5
2025-05-09T12:39:16.471584,12.5
2025-05-09T12:39:16.672594,12.5
2025-05-09T12:39:16.873547,12.5
2025-05-09T12:39:17.074434,18.8
2025-05-09T12:39:17.275225,18.8
2025-05-09T12:39:17.476195,12.5
2025-05-09T12:39:17.677089,12.5
2025-05-09T12:39:17.877971,12.5
2025-05-09T12:39:18.078855,12.5
2025-05-09T12:39:18.289795,12.5
2025-05-09T12:39:18.500614,18.8
2025-05-09T12:39:18.701408,18.8
2025-05-09T12:39:18.902324,18.8
2025-05-09T12:39:19.103282,12.5
2025-05-09T12:39:19.304339,12.5
2025-05-09T12:39:19.505400,12.5
2025-05-09T12:39:19.706306,12.5
2025-05-09T12:39:19.907379,12.5
2025-05-09T12:39:20.108157,18.8
2025-05-09T12:39:20.309002,18.8
2025-05-09T12:39:20.509861,12.5
2025-05-09T12:39:20.710739,12.5
2025-05-09T12:39:20.911634,12.5
2025-05-09T12:39:21.112551,12.5
2025-05-09T12:39:21.329568,12.5
2025-05-09T12:39:21.530490,18.8
2025-05-09T12:39:21.778981,18.8
2025-05-09T12:39:21.980393,12.5
2025-05-09T12:39:22.181386,12.5
2025-05-09T12:39:22.382472,12.5
2025-05-09T12:39:22.583367,12.5
2025-05-09T12:39:22.784446,12.5
2025-05-09T12:39:22.985349,18.8
2025-05-09T12:39:23.186127,18.8
2025-05-09T12:39:23.387072,18.8
2025-05-09T12:39:23.588069,12.5
2025-05-09T12:39:23.788799,12.5
2025-05-09T12:39:23.989571,12.5
2025-05-09T12:39:24.190833,12.5
2025-05-09T12:39:24.392120,12.5
2025-05-09T12:39:24.593056,18.8
2025-05-09T12:39:24.793805,18.8
2025-05-09T12:39:25.002160,12.5
2025-05-09T12:39:25.203549,12.5
2025-05-09T12:39:25.404508,12.5
2025-05-09T12:39:25.605290,12.5
2025-05-09T12:39:25.809600,12.5
2025-05-09T12:39:26.010508,18.8
2025-05-09T12:39:26.211464,18.8
2025-05-09T12:39:26.412262,18.8
2025-05-09T12:39:26.613610,12.5
2025-05-09T12:39:26.815142,12.5
2025-05-09T12:39:27.015957,12.5
2025-05-09T12:39:27.216882,12.5
2025-05-09T12:39:27.417920,12.5
2025-05-09T12:39:27.618856,18.8
2025-05-09T12:39:27.819739,18.8
2025-05-09T12:39:28.020625,12.5
2025-05-09T12:39:28.221592,12.5
2025-05-09T12:39:28.422535,12.5
2025-05-09T12:39:28.623743,12.5
2025-05-09T12:39:28.824657,12.5
2025-05-09T12:39:29.025552,18.8
2025-05-09T12:39:29.226375,18.8
2025-05-09T12:39:29.454562,18.8
2025-05-09T12:39:29.655512,12.5
2025-05-09T12:39:29.856239,12.5
2025-05-09T12:39:30.057181,12.5
2025-05-09T12:39:30.257947,12.5
2025-05-09T12:39:30.458840,12.5
2025-05-09T12:39:30.659765,18.8
2025-05-09T12:39:30.860513,18.8
2025-05-09T12:39:31.061513,12.5
2025-05-09T12:39:31.262269,12.5
2025-05-09T12:39:31.463277,12.5
2025-05-09T12:39:31.664060,12.5
2025-05-09T12:39:31.864979,12.5
2025-05-09T12:39:32.065748,18.8
2025-05-09T12:39:32.266513,18.8
2025-05-09T12:39:32.467305,12.5
2025-05-09T12:39:32.668245,12.5
2025-05-09T12:39:32.869045,12.5
2025-05-09T12:39:33.084386,12.5
2025-05-09T12:39:33.285333,12.5
2025-05-09T12:39:33.491986,18.8
2025-05-09T12:39:33.695419,18.8
2025-05-09T12:39:33.915682,18.8
2025-05-09T12:39:34.117243,12.5
2025-05-09T12:39:34.341201,12.5
2025-05-09T12:39:34.542430,12.5
2025-05-09T12:39:34.743798,12.5
2025-05-09T12:39:34.944777,12.5
2025-05-09T12:39:35.145599,18.8
2025-05-09T12:39:35.346322,18.8
2025-05-09T12:39:35.547218,12.5
2025-05-09T12:39:35.748127,12.5
2025-05-09T12:39:35.949041,12.5
2025-05-09T12:39:36.161058,12.5
2025-05-09T12:39:36.385126,12.5
2025-05-09T12:39:36.585890,18.8
2025-05-09T12:39:36.786780,18.8
2025-05-09T12:39:36.987493,12.5
2025-05-09T12:39:37.188344,12.5
2025-05-09T12:39:37.389151,12.5
2025-05-09T12:39:37.589918,12.5
2025-05-09T12:39:37.790901,12.5
2025-05-09T12:39:37.991972,12.5
2025-05-09T12:39:38.207839,18.8
2025-05-09T12:39:38.408599,18.8
2025-05-09T12:39:38.631404,12.5
2025-05-09T12:39:38.832968,12.5
2025-05-09T12:39:39.033913,12.5
2025-05-09T12:39:39.234950,12.5
2025-05-09T12:39:39.435777,12.5
2025-05-09T12:39:39.636663,18.8
2025-05-09T12:39:39.837506,18.8
2025-05-09T12:39:40.038372,12.5
2025-05-09T12:39:40.267951,12.5
2025-05-09T12:39:40.468785,12.5
2025-05-09T12:39:40.678602,12.5
2025-05-09T12:39:40.927030,12.5
2025-05-09T12:39:41.127952,18.8
2025-05-09T12:39:41.329736,18.8
2025-05-09T12:39:41.530667,12.5
2025-05-09T12:39:41.731621,12.5
2025-05-09T12:39:41.932572,12.5
2025-05-09T12:39:42.133493,12.5
2025-05-09T12:39:42.334217,12.5
2025-05-09T12:39:42.535196,18.8
2025-05-09T12:39:42.736054,18.8
2025-05-09T12:39:42.937447,18.8
2025-05-09T12:39:43.138435,12.5
2025-05-09T12:39:43.339313,12.5
2025-05-09T12:39:43.540078,12.5
2025-05-09T12:39:43.741000,12.5
2025-05-09T12:39:43.948525,12.5
2025-05-09T12:39:44.164421,18.8
2025-05-09T12:39:44.365379,18.8
2025-05-09T12:39:44.566143,12.5
2025-05-09T12:39:44.767200,12.5
2025-05-09T12:39:44.968145,12.5
2025-05-09T12:39:45.169034,12.5
2025-05-09T12:39:45.369868,12.5
2025-05-09T12:39:45.570848,18.8
2025-05-09T12:39:45.771560,18.8
2025-05-09T12:39:45.972542,18.8
2025-05-09T12:39:46.173488,12.5
2025-05-09T12:39:46.374332,12.5
2025-05-09T12:39:46.575278,12.5
2025-05-09T12:39:46.776211,12.5
2025-05-09T12:39:46.977122,12.5
2025-05-09T12:39:47.178146,18.8
2025-05-09T12:39:47.378872,18.8
2025-05-09T12:39:47.579790,12.5
2025-05-09T12:39:47.780657,12.5
2025-05-09T12:39:47.981412,12.5
2025-05-09T12:39:48.182345,12.5
2025-05-09T12:39:48.383273,12.5
2025-05-09T12:39:48.584250,18.8
2025-05-09T12:39:48.785249,18.8
2025-05-09T12:39:48.986110,18.8
2025-05-09T12:39:49.187151,12.5
2025-05-09T12:39:49.388044,12.5
2025-05-09T12:39:49.588967,12.5
2025-05-09T12:39:49.789862,12.5
2025-05-09T12:39:49.990891,12.5
2025-05-09T12:39:50.191774,18.8
2025-05-09T12:39:50.393166,18.8
2025-05-09T12:39:50.594435,12.5
2025-05-09T12:39:50.795240,12.5
2025-05-09T12:39:50.995916,12.5
2025-05-09T12:39:51.196797,12.5
2025-05-09T12:39:51.397680,12.5
2025-05-09T12:39:51.598631,18.8
2025-05-09T12:39:51.799607,18.8
2025-05-09T12:39:52.000365,12.5
2025-05-09T12:39:52.201214,12.5
2025-05-09T12:39:52.402577,12.5
2025-05-09T12:39:52.603825,12.5
2025-05-09T12:39:52.804711,12.5
2025-05-09T12:39:53.006006,12.5
2025-05-09T12:39:53.206933,12.5
2025-05-09T12:39:53.407764,18.8
2025-05-09T12:39:53.608683,12.5
2025-05-09T12:39:53.809395,12.5
2025-05-09T12:39:54.010388,12.5
2025-05-09T12:39:54.211450,12.5
2025-05-09T12:39:54.412200,12.5
2025-05-09T12:39:54.612971,18.8
2025-05-09T12:39:54.813757,18.8
2025-05-09T12:39:55.014644,12.5
2025-05-09T12:39:55.215507,12.5
2025-05-09T12:39:55.416257,12.5
2025-05-09T12:39:55.617181,12.5
2025-05-09T12:39:55.818132,12.5
2025-05-09T12:39:56.018887,12.5
2025-05-09T12:39:56.219789,18.8
2025-05-09T12:39:56.420730,18.8
2025-05-09T12:39:56.621593,12.5
2025-05-09T12:39:56.822542,12.5
2025-05-09T12:39:57.023464,12.5
2025-05-09T12:39:57.224203,12.5
2025-05-09T12:39:57.424886,12.5
2025-05-09T12:39:57.625861,18.8
2025-05-09T12:39:57.826744,18.8
2025-05-09T12:39:58.027582,12.5
2025-05-09T12:39:58.228486,12.5
2025-05-09T12:39:58.429477,12.5
2025-05-09T12:39:58.630529,12.5
2025-05-09T12:39:58.832284,12.5
2025-05-09T12:39:59.034401,18.8
2025-05-09T12:39:59.235470,18.8
2025-05-09T12:39:59.436247,18.8
2025-05-09T12:39:59.652727,12.5
2025-05-09T12:39:59.853785,12.5
2025-05-09T12:40:00.055986,12.5
2025-05-09T12:40:00.257179,12.5
2025-05-09T12:40:00.464592,12.5
2025-05-09T12:40:00.666027,18.8
2025-05-09T12:40:00.876658,18.8
2025-05-09T12:40:01.078956,12.5
2025-05-09T12:40:01.280131,12.5
2025-05-09T12:40:01.481523,12.5
2025-05-09T12:40:01.683087,12.5
2025-05-09T12:40:01.883980,12.5
2025-05-09T12:40:02.084928,18.8
2025-05-09T12:40:02.285758,18.8
2025-05-09T12:40:02.486629,12.5
